17.8170471191,18.0061836243,17.5583305359,17.888420105,17.9236412048,17.7857131958,18.0154876709,18.0155487061,17.9266662598
17.7671813965,18.0333900452,17.6512622833,18.0769462585,17.883644104,17.6930141449,17.8661346436,18.2347755432,17.840215683
17.7063293457,17.8523750305,17.798166275,17.8105239868,17.85912323,17.8439311981,17.6512050629,18.0727310181,17.8211936951
17.8418731689,17.9016189575,17.7666149139,17.9964618683,18.0154514313,17.7893314362,18.0279884338,18.2811088562,18.0506858826
17.8473129272,18.0211753845,17.7093067169,18.0355834961,17.9916610718,17.8462314606,17.7746391296,18.0683326721,17.8232078552
17.6108627319,17.8640232086,17.6393318176,17.9017562866,17.9940090179,17.838394165,17.7919464111,18.1536178589,17.847864151
17.9182701111,17.6969070435,17.7846336365,17.7836818695,18.0018043518,17.9083747864,17.5531082153,17.9087371826,17.7867431641
17.7686214447,18.0097007751,17.7904968262,18.1186408997,17.7830276489,17.6741313934,17.7071056366,18.0090446472,17.8643779755
17.8496742249,17.9436473846,17.7258319855,17.8308029175,18.1765518188,17.5358409882,17.723241806,18.1312351227,17.8024559021
17.7311019897,17.90076828,17.4898796082,17.8952198029,17.9755249023,17.7993354797,17.928981781,18.1290016174,17.9269523621
17.8960647583,17.9618263245,17.9384689331,18.0026473999,18.0275325775,17.923789978,17.8181877136,18.1165790558,18.0657844543
17.954460144,18.0912780762,17.7493019104,18.0923290253,17.8934631348,17.8548088074,17.8500576019,18.1520347595,17.9066009521
17.8633804321,18.1751174927,17.7902107239,17.9244441986,17.776676178,17.7784194946,17.7520179749,18.1001987457,17.9643287659
17.8810462952,17.8198013306,17.8209762573,18.0366363525,18.1370182037,17.8055934906,17.8951911926,18.2101707458,17.7208328247
17.7825660706,17.9247093201,17.7933959961,18.21824646,17.9285125732,17.9948959351,17.891544342,18.2957267761,18.1165828705
17.7230453491,18.0874824524,17.7444019318,17.945690155,18.0942993164,17.9735984802,17.9833469391,18.0832519531,17.8635177612
17.8552417755,17.8956184387,17.6162185669,17.9094600677,18.0070533752,17.7211780548,17.9131374359,18.0297088623,17.8710041046
17.7431812286,17.735326767,17.7469596863,17.8666114807,17.9870414734,17.8961334229,17.7526073456,17.8579597473,17.7193012238
17.7995262146,17.7929840088,17.5109996796,17.8565425873,17.8707084656,17.9844913483,17.7183589935,18.0187397003,17.61170578
17.5959205627,17.9726467133,17.6249084473,17.9959869385,17.6717987061,17.8446464539,17.6666412354,17.9674968719,17.7061977386
17.7067718506,17.943813324,17.8370380402,17.8246307373,17.9519081116,17.8268508911,17.9144706726,18.0706520081,17.827041626
17.8698616028,18.0461406708,17.7533626556,17.9240436554,17.9911556244,17.9900245667,17.8188018799,17.993473053,17.8050384521
17.7014598846,17.7842292786,17.6443214417,17.8608264923,17.8374023438,17.8934402466,17.6065711975,17.8622055054,17.7440471649
17.6909618378,17.7624778748,17.6833000183,17.7567272186,18.0271282196,17.6545696259,17.6341381073,18.0410232544,17.9170665741
17.8420524597,17.6101493835,17.654006958,18.0439224243,17.7921905518,17.7416553497,17.6282348633,18.0031280518,17.9656524658
17.78647995,17.9184112549,17.7622337341,17.9094409943,18.1347579956,17.7778072357,17.5843524933,17.9463005066,17.9969043732
17.8842754364,17.9843292236,17.7165813446,17.8180770874,18.0719833374,17.9048271179,17.9034385681,18.0536899567,17.9601135254
17.809720993,17.6743526459,17.7247238159,17.9226036072,18.1003494263,17.9108161926,17.7814750671,17.9127178192,17.7574272156
17.6514797211,17.8345775604,17.6415138245,17.9188919067,17.9448604584,17.7360744476,17.6791248322,17.9949913025,17.9533081055
17.7955303192,17.736618042,17.8077468872,17.8970146179,18.0016098022,17.629983902,17.9545898438,18.1345367432,17.7783966064
17.7156677246,17.8811378479,17.6339950562,17.9821548462,17.9750442505,17.8777809143,17.7860984802,18.1078205109,17.7580127716
17.8779067993,17.9990997314,17.7453384399,17.8507232666,18.0132675171,17.9027557373,17.6347808838,18.1382312775,17.764831543
17.9661407471,17.6838798523,17.7490119934,17.9485492706,18.0248680115,17.5854206085,17.7159042358,18.0829753876,17.6347045898
17.7514019012,17.7626857758,17.6951808929,17.7532749176,18.0392055511,17.71900177,17.7880249023,18.0505981445,17.7767066956
17.5871353149,17.6024665833,17.6330070496,17.7484092712,17.57771492,17.6595458984,17.7825469971,17.8975257874,17.7956352234
17.7140083313,17.8579368591,17.7727565765,18.0058555603,17.7772102356,17.7444171906,17.8051700592,18.1118774414,17.7345733643
17.6799602509,17.7711601257,17.7751045227,17.7407550812,18.0449333191,17.8851718903,17.6689605713,17.9500656128,17.7622108459
17.6772384644,17.822933197,17.7141132355,17.9730491638,17.8990039825,17.8359947205,17.8382987976,18.1563777924,17.8315601349
17.9259300232,17.7189235687,17.6389656067,17.8475856781,18.0363330841,17.8866844177,17.7612495422,17.9653739929,17.6685237885
17.6264896393,17.8161430359,17.6626472473,17.8322982788,17.7101860046,17.8441867828,17.7496013641,17.8692131042,17.8971424103
17.8119564056,17.848575592,17.823015213,17.8579673767,17.9162712097,17.73087883,17.8289470673,18.0970840454,17.91065979
17.8238487244,17.8723316193,17.8261375427,18.0870380402,18.0234527588,17.672328949,17.8513374329,18.0660476685,17.9386882782
17.8124771118,17.9113140106,17.6930122375,17.8679122925,18.0193748474,17.8487663269,17.9738731384,18.1010932922,17.8213043213
17.7160873413,17.8873977661,17.6341094971,17.7627315521,17.9045352936,17.6367835999,17.7680015564,18.2657432556,17.8149471283
17.9393959045,17.8784942627,17.6477546692,17.7445716858,17.7234954834,17.8001708984,17.7684249878,18.014705658,17.8124694824
17.5915603638,17.8080940247,17.619758606,17.9146003723,17.884311676,17.6903743744,17.6143608093,17.9973754883,17.8401794434
17.9593086243,17.8946743011,17.6655006409,17.8692550659,17.8644447327,17.8339920044,17.748884201,18.2025680542,17.7635631561
17.833240509,17.958404541,17.6061477661,18.0150871277,17.8149032593,17.7110176086,17.8235816956,18.0948448181,17.9704914093
17.7664451599,17.8369598389,17.6828804016,17.824180603,17.899559021,17.9026451111,17.7723464966,18.1271820068,17.8640022278
18.0202159882,18.0198612213,17.7107219696,17.9832725525,17.7692909241,17.6693954468,17.7588615417,17.9890213013,17.7539634705
17.7756118774,18.0118217468,17.624622345,17.8439044952,18.0893268585,17.8198986053,17.5544033051,17.9436988831,17.686920166
17.8556365967,18.0050430298,17.6107368469,17.9409217834,18.0169639587,17.9733753204,17.8299293518,18.192073822,17.8178977966
17.7568511963,18.0257472992,17.7431640625,17.652381897,17.9386405945,17.8176612854,17.8377933502,18.0363426208,17.7622299194
17.8305072784,17.8611068726,17.5800514221,17.8985862732,18.0863380432,17.7335205078,17.5418987274,17.9857711792,17.8344364166
17.9624938965,17.9019451141,17.6090488434,17.8600463867,17.7427139282,17.7443237305,17.8080711365,18.2274723053,17.8606777191
17.7124938965,17.8039112091,17.6290073395,17.7826709747,17.9819126129,17.7296543121,17.6295661926,18.1748313904,17.8877277374
17.7540550232,17.8162460327,17.7655639648,17.9082622528,18.2101593018,17.8563213348,17.6929206848,18.0345840454,17.7804718018
17.7738838196,17.8592529297,17.704460144,17.9276847839,17.8364982605,17.8775444031,17.7029838562,17.9553546906,17.8952713013
17.6094932556,17.9648933411,17.8804359436,18.0130939484,17.97108078,17.9000110626,17.7887153625,18.0757369995,17.804851532
17.7382068634,17.9711341858,17.5914382935,17.9246559143,18.0547161102,18.0278434753,17.6432228088,18.0766601562,18.0286178589
17.8720149994,17.7601604462,17.7943153381,17.6400508881,17.9482002258,17.81366539,17.9206829071,18.0507965088,17.9993076324
17.7518634796,17.9614887238,17.7559738159,17.9082221985,18.1050376892,17.7168235779,17.8617534637,18.1710987091,17.7819786072
17.8379211426,17.9436130524,17.8406791687,17.9260902405,17.9852962494,17.7079792023,17.8376579285,18.0688858032,17.8307113647
18.0658397675,18.0282688141,17.8167114258,17.9794521332,18.2332611084,18.0585327148,17.7517051697,18.1632823944,17.9107704163
17.8995456696,18.006526947,17.7828216553,18.014093399,17.8552055359,17.7834339142,17.7604923248,18.1161003113,17.7534408569
17.8492031097,17.9572105408,17.7256889343,17.9378585815,17.9103622437,17.8249492645,17.7652778625,18.1871948242,17.7911167145
17.8259048462,17.7728977203,17.6817131042,17.8684101105,17.8954963684,17.9071216583,17.7882194519,17.9845085144,17.7476654053
17.6058044434,17.8773593903,17.7309150696,17.8317584991,17.8510742188,17.7026557922,17.5930614471,17.9919719696,17.7728233337
17.8415279388,17.975643158,17.6438789368,17.8077850342,17.8842315674,17.763420105,17.6115951538,17.9309825897,17.7349720001
17.832572937,17.8442687988,17.7289657593,17.7596645355,17.7915992737,17.6961574554,17.8870544434,18.0631065369,17.9059677124
17.9096260071,17.8676986694,17.721862793,18.0270061493,17.9059925079,17.9343662262,17.7465782166,18.1553192139,17.6602020264
17.976776123,18.063501358,17.6366844177,17.9122409821,18.0658187866,17.7862167358,17.7541847229,18.1084938049,17.805229187
17.7700901031,17.9772853851,17.6045513153,17.8460063934,18.0773353577,17.7262706757,17.7206993103,18.1201190948,17.9168701172
17.7882061005,17.7548561096,17.9096832275,17.9875469208,17.6798286438,17.8605270386,17.8082771301,17.9624557495,17.8529911041
17.7457427979,17.9728279114,17.6401748657,17.972694397,17.8435821533,17.8122081757,17.5707168579,18.1147041321,17.9942588806
17.9050960541,17.7102489471,17.7060775757,17.6212310791,17.6965312958,17.5094413757,17.6174297333,17.9793434143,17.8274726868
17.686580658,17.8112182617,17.6629104614,17.7440357208,17.7546710968,17.5972671509,17.7215118408,18.0288562775,17.7298164368
17.7869949341,17.7737083435,17.720703125,17.8716373444,18.007976532,17.8510475159,17.6116275787,17.9181747437,17.8089485168
17.74376297,17.6589927673,17.5262641907,17.7491779327,17.7686080933,17.6094436646,17.4397506714,17.9645557404,17.683795929
17.8580169678,17.5769996643,17.5391807556,17.7694263458,17.9017562866,17.7564544678,17.5655441284,18.0399513245,17.7467269897
17.7218990326,17.7565021515,17.7401580811,17.7543678284,17.8213005066,17.8556575775,17.7029304504,17.9940567017,17.7737693787
17.8090953827,17.6787662506,17.5510215759,17.9699115753,17.9285469055,17.6766338348,17.6577892303,18.0458564758,17.7885990143
17.9094543457,17.9556236267,17.6411972046,17.7109336853,18.1613273621,17.9488925934,17.8872833252,18.2571678162,17.7789402008
17.9671859741,17.8297348022,17.9514064789,17.9266319275,17.8408260345,17.8526706696,17.8150939941,18.1092071533,17.7488670349
17.5894203186,17.9670162201,17.7306060791,18.0649375916,17.9179611206,17.7778167725,17.8853378296,18.0458145142,17.7998504639
17.9424057007,17.8924674988,17.6769008636,18.0073776245,18.1147937775,17.9369430542,17.7210159302,18.0015678406,17.8261680603
17.6800899506,17.9864463806,17.8933143616,18.0392818451,17.8972606659,17.9450531006,17.6507015228,18.1326274872,17.8984985352
17.7562541962,17.909362793,17.349565506,17.9519748688,17.9931125641,17.674665451,17.471698761,18.0335159302,17.6834030151
17.5880050659,17.6932258606,17.6169891357,17.6672973633,17.7625217438,17.5948600769,17.7793464661,17.8839378357,17.6607627869
17.7053222656,17.7269172668,17.4267692566,17.5941925049,17.8929519653,17.7753639221,17.5418338776,17.9398822784,17.8494606018
17.8146896362,17.8708171844,17.7024002075,17.7924003601,17.8688583374,17.7975769043,17.6625404358,17.940076828,17.9025344849
17.6209411621,17.5882072449,17.7827320099,17.6611442566,17.6462802887,17.6332187653,17.6690044403,17.8911705017,17.6810379028
17.7486782074,17.6945114136,17.4223022461,17.5953865051,17.7564373016,17.7260780334,17.5651435852,17.9536361694,17.561914444
17.7067718506,17.5528182983,17.3569984436,17.7192230225,17.6787185669,17.4346408844,17.4832382202,18.0121269226,17.6965103149
17.637845993,17.9245967865,17.5603790283,17.65533638,17.8600845337,17.6424942017,17.6701774597,17.8083515167,17.6495933533
17.5172080994,17.7162246704,17.4991645813,18.057636261,17.9258956909,17.7307033539,17.7107372284,17.867975235,17.7535572052
17.6777381897,17.9875831604,17.6130008698,17.5645160675,18.0032196045,17.6279735565,17.7665691376,18.1043319702,17.8362121582
17.6032600403,17.6833133698,17.6474971771,17.848865509,17.7084159851,17.5175361633,17.5947723389,17.9574108124,17.7158584595
17.7065582275,17.9167842865,17.5795497894,17.8672332764,17.900056839,17.7554512024,17.5076599121,17.7782230377,17.7620239258
17.7705669403,17.9344501495,17.7604141235,17.6923046112,17.8877029419,17.5733623505,17.6455783844,17.8114738464,17.7990150452
17.5237808228,17.9972801208,17.6412811279,17.9134922028,17.8688468933,17.7212696075,17.5245895386,18.1147956848,17.7523727417
17.6440830231,17.8040237427,17.7000427246,17.7156906128,17.919916153,17.7309570312,17.5842189789,17.9413166046,17.6989917755
17.693403244,17.6943321228,17.6975059509,17.5689353943,17.9390201569,17.9548416138,17.6800556183,18.0476398468,17.703868866
17.7039413452,17.9330806732,17.5820045471,17.9523506165,17.9005222321,17.8371047974,17.9758911133,18.203125,17.8484458923
17.5979290009,17.989730835,17.6555500031,17.8150539398,17.8683338165,17.7573566437,17.7855014801,17.9816818237,17.8109550476
17.7693729401,18.0007095337,17.6954364777,17.9980812073,18.0380058289,17.9071331024,17.7252197266,18.1257019043,17.7519226074
17.7286968231,17.9784507751,17.736000061,17.8866157532,17.9748935699,17.7720451355,17.6170387268,17.9684448242,17.7448043823
17.6351776123,17.9520206451,17.7994174957,17.8247489929,18.0089893341,17.9084968567,17.5417900085,18.2024936676,17.6942939758
18.0007419586,17.9891223907,17.6772594452,17.9017715454,17.9000759125,17.8422203064,17.8985881805,17.9919013977,17.9798679352
17.6894283295,17.9044094086,17.4974250793,17.995759964,17.7610969543,17.6221427917,17.5073604584,18.0891437531,17.6732559204
17.7283802032,17.921546936,17.5439376831,17.752073288,17.8275299072,17.7832221985,17.7335243225,18.1678752899,17.8876838684
17.832233429,17.8078327179,17.681388855,17.889509201,17.8691120148,17.8687114716,17.6940441132,18.0261268616,17.8489494324
17.6169986725,17.8390007019,17.5846328735,17.621635437,17.8395042419,17.7056903839,17.5180625916,18.0771312714,17.7664737701
17.6335945129,17.8488693237,17.7103424072,17.8617668152,17.7439041138,17.7712917328,17.5520095825,17.9484901428,17.7358913422
17.7974357605,17.8428077698,17.6609973907,17.8291187286,18.0249595642,17.8718929291,17.5744514465,18.0899009705,17.8026428223
17.7055053711,17.9276237488,17.7061424255,17.9567108154,17.8932380676,17.8125553131,17.5758724213,18.1676101685,17.741437912
17.6229972839,17.9113883972,17.5810470581,17.6596412659,17.8851356506,17.6992912292,17.7607116699,18.1055870056,17.895401001
17.673374176,17.7500343323,17.896944046,17.7591991425,17.9507713318,17.8183231354,17.8618812561,18.0260696411,18.0645256042
17.7785358429,17.7373161316,17.6830558777,17.9213047028,17.9473934174,17.8509807587,17.6672401428,18.0275039673,17.7970352173
17.7898006439,17.8825569153,17.5735931396,17.8495750427,17.8347892761,17.7835845947,17.5356445312,18.1140575409,17.8242931366
17.8535003662,17.9374046326,17.7787723541,18.0234375,18.0542564392,17.7861061096,17.7913646698,18.1724662781,17.9342002869
17.5934715271,17.7783813477,17.7720775604,18.0007820129,17.9097309113,17.5870037079,17.6673164368,18.1496295929,17.7740650177
17.8294181824,17.8869476318,17.5861320496,17.9307327271,17.9233207703,17.7506942749,17.6593875885,18.1635951996,17.9273948669
17.8150100708,17.8055343628,17.7093009949,17.8802661896,17.8692512512,17.8520622253,17.7483596802,18.0673122406,17.8095912933
17.5583152771,17.797328949,17.5009613037,17.7465133667,17.8492355347,17.4676609039,17.7338790894,17.8483982086,17.6487617493
17.5862503052,17.6709079742,17.5534381866,17.6904830933,17.6300964355,17.5722999573,17.5454044342,17.8667488098,17.7402114868
17.7370033264,17.672618866,17.5067100525,17.7374172211,17.7438583374,17.52161026,17.6993103027,17.7834644318,17.5927753448
17.8683509827,17.7699317932,17.4902610779,17.5955619812,17.8081016541,17.8216590881,17.6473770142,17.9070110321,17.7051029205
17.7074890137,17.9094352722,17.6682777405,17.7846508026,17.9307918549,17.8115158081,17.5790920258,17.834903717,17.6401557922
17.8301715851,17.8720169067,17.7161369324,17.8490543365,18.0026741028,17.9192752838,17.8584480286,18.2524490356,17.892572403
17.7833595276,17.8411369324,17.6170253754,17.951007843,17.8931083679,17.7133598328,17.5422515869,18.1228656769,17.8883018494
17.8108634949,17.7669372559,17.6375217438,18.0117492676,18.0140304565,17.9416484833,17.7038536072,17.9567260742,18.0006122589
17.8901023865,17.7125816345,17.7226848602,17.8954792023,18.0522861481,17.8844680786,17.7631912231,17.9645118713,17.7572498322
17.8268280029,17.8244419098,17.664068222,18.0004577637,18.0771255493,17.7764320374,17.5948677063,18.1968250275,17.8956069946
17.6316642761,17.8008422852,17.427482605,17.88306427,17.9000225067,17.773059845,17.657377243,17.9796886444,17.8737106323
17.9323997498,17.987405777,17.6958560944,17.8639392853,17.9646606445,17.8283958435,17.8225307465,17.9766616821,17.9060573578
17.7773475647,18.096786499,17.6894626617,18.0542201996,17.8438777924,17.8454780579,17.7643241882,18.2148971558,17.9602928162
17.6654396057,17.9635677338,17.7093544006,18.1114959717,18.0979118347,17.7057495117,17.7858371735,17.9178009033,18.0144691467
17.8495292664,17.9916191101,17.4473247528,17.8560523987,17.7990169525,17.6100292206,17.6458015442,17.9808921814,17.8968772888
17.6376838684,17.8345317841,17.6320915222,17.9185562134,17.8784389496,17.728597641,17.672826767,18.0881576538,17.8459205627
17.7548084259,17.9684944153,17.7430095673,17.6448249817,17.8036231995,17.8084144592,17.5222187042,17.9415092468,17.8513011932
17.8148231506,17.9497928619,17.9137802124,18.0107898712,17.8058643341,17.8082370758,17.7355098724,17.9678001404,17.874704361
17.7868003845,17.7500305176,17.4930267334,17.9774646759,17.7803001404,17.9392623901,17.8194160461,18.1593513489,17.796043396
17.8190116882,17.9778785706,17.7382488251,17.9443473816,17.9234771729,17.8657302856,17.687292099,17.8670921326,17.9602394104
17.9192943573,18.1090145111,17.7177886963,17.7070579529,17.7415103912,17.7349681854,17.6656932831,18.024230957,17.725276947
17.8185176849,17.7821807861,17.7612628937,18.0422973633,17.8816413879,17.7892532349,17.6281585693,18.1008796692,17.7961177826
17.7702903748,17.8282470703,17.5887794495,17.8661212921,17.8081626892,17.859161377,17.7209510803,18.0019397736,17.8147201538
17.7664222717,17.770406723,17.7563591003,17.7864685059,18.0149459839,17.6526527405,17.7476024628,17.8920326233,17.8771781921
17.8012313843,17.8397502899,17.6213111877,18.0235328674,18.0002098083,17.6580638885,17.7436561584,17.914226532,17.7401676178
17.7689685822,17.8706130981,17.8043422699,17.7670173645,17.9306526184,17.8278770447,17.8442611694,18.166891098,17.8316955566
17.6631679535,17.951385498,17.5284156799,18.0652580261,17.9560947418,17.7759246826,17.799200058,18.1879920959,17.9836826324
17.8616485596,17.9199409485,17.8182144165,17.9261550903,18.0901947021,17.8672561646,17.7948150635,18.0809440613,18.0116233826
17.8095016479,17.9699440002,17.852268219,17.9612445831,17.8142948151,17.6925582886,17.8344936371,18.0678310394,17.8268623352
17.5977745056,17.8292274475,17.5908317566,17.7565078735,17.872882843,17.6453304291,17.6624965668,17.9080181122,17.7517814636
17.7460021973,17.7698307037,17.6208648682,17.8272094727,17.9169769287,17.9633960724,17.7939720154,18.1170349121,17.8420715332
17.870349884,18.0233879089,17.7843456268,17.8988647461,17.8200454712,17.7800006866,17.7474250793,18.088968277,17.8495292664
17.7136421204,17.889131546,17.6159954071,17.9941596985,18.026008606,17.7455120087,17.5895690918,17.9126720428,17.8803863525
17.6596412659,17.8504943848,17.5954704285,17.6447029114,17.7155075073,17.7036533356,17.5694923401,18.0411491394,17.6331138611
17.6726531982,17.8918037415,17.6792869568,17.7640342712,17.8156280518,17.6115779877,17.7991466522,18.2267684937,17.5749893188
17.5867023468,17.804857254,17.6890659332,17.7860240936,18.0005455017,17.6539745331,17.6956596375,18.0086364746,17.8275909424
17.8911514282,17.768913269,17.7285995483,17.8803939819,17.8454647064,17.9762516022,17.9444828033,18.0754985809,17.8388881683
17.8956165314,17.7099761963,17.4771556854,17.8089447021,17.9743480682,17.787322998,17.5540657043,17.9515533447,17.8273677826
17.86485672,17.8633422852,17.712097168,17.8416481018,17.9992332458,17.6118125916,17.5939750671,17.9927158356,17.7733860016
17.7336959839,17.982837677,17.6001262665,17.7387809753,17.6508274078,17.8483581543,17.7072601318,18.0030918121,17.7766437531
17.6614303589,17.7173728943,17.6382923126,17.7687587738,17.9822807312,17.6554718018,17.5561180115,17.7762680054,17.6191616058
17.5483322144,17.8582839966,17.6939697266,17.7054023743,17.8194084167,17.8340129852,17.5151329041,18.1130199432,17.7600231171
17.6560821533,17.9131813049,17.582780838,18.0483512878,17.8318309784,17.7925376892,17.5899276733,17.9841594696,17.7672328949
17.7824401855,17.7608108521,17.4571304321,17.5630207062,17.7536048889,17.7327957153,17.5827064514,17.9331474304,17.8058300018
17.6893367767,17.7897567749,17.5364074707,17.8940258026,17.8734073639,17.8105010986,17.7326087952,18.0658378601,17.648973465
17.5576858521,17.8002872467,17.6213798523,17.8148765564,17.7816944122,17.6493911743,17.7365455627,17.9750576019,17.6583099365
17.5577144623,17.7658824921,17.6963615417,17.765171051,17.8221931458,17.5869483948,17.4281845093,17.8874416351,17.7883033752
17.5932636261,17.7522506714,17.56524086,17.8788547516,17.8230762482,17.6915740967,17.5048160553,18.0951557159,17.6947879791
17.6382274628,17.9119224548,17.5848503113,17.7495689392,17.9470672607,17.780708313,17.6052207947,18.1544570923,17.7537651062
17.6327362061,17.7566452026,17.5074806213,17.8106842041,17.7760562897,17.8286323547,17.5325202942,17.9200973511,17.6059513092
17.6522426605,17.775806427,17.6513557434,17.9335594177,17.8357200623,17.8035888672,17.5366535187,17.8343505859,17.864862442
17.7103652954,17.7658882141,17.5268440247,17.682723999,17.5390167236,17.6510887146,17.7008934021,17.9593372345,17.7818412781
17.6069602966,17.8227024078,17.6342372894,17.7836036682,17.9627323151,17.7127189636,17.7363967896,17.9457645416,17.8200950623
17.8483257294,17.8364181519,17.7747116089,17.8663902283,17.8905067444,17.7415466309,17.7847900391,17.9919071198,17.880317688
17.6331176758,17.7642230988,17.6719646454,17.8159942627,17.7941665649,17.7424697876,17.5350990295,18.1145782471,17.6909179688
17.773349762,17.7715530396,17.6703166962,17.9173336029,17.9263801575,17.4889163971,17.8126831055,17.9907093048,17.6375923157
17.5687675476,17.8113613129,17.7184562683,17.6441116333,17.9152603149,17.6492004395,17.5363578796,17.881269455,17.6331596375
17.6973781586,17.7195358276,17.6411743164,17.9039764404,17.8053665161,17.7683124542,17.6038284302,17.965669632,17.7271308899
17.5679302216,17.8292922974,17.6755180359,17.9137916565,17.9649925232,17.8400039673,17.6166400909,18.0608654022,17.8801612854
17.7785072327,17.8756408691,17.7999610901,17.8286151886,17.6918010712,17.9193477631,17.6096401215,18.0275344849,17.9362983704
17.8010807037,17.8540248871,17.7720451355,17.8633098602,17.9595718384,17.9545478821,17.6888885498,17.9538383484,17.8925704956
17.6410484314,17.6601428986,17.7194747925,17.6611671448,17.8735847473,17.6917552948,17.7483520508,17.9750347137,17.8589515686
17.7153701782,17.8000946045,17.6291828156,17.8211688995,17.9200706482,17.5853767395,17.7444419861,17.9096508026,17.6700172424
17.672662735,17.7434997559,17.711933136,17.8129272461,18.1106414795,17.7298240662,17.7226600647,17.938999176,17.8255653381
17.8078804016,17.9768466949,17.7612991333,17.8874320984,18.0811252594,17.7769508362,17.575717926,18.2445640564,17.9079246521
17.8070926666,18.0650901794,17.7068519592,17.9413738251,17.865447998,17.7125148773,17.7860984802,18.0788612366,17.8840465546
17.8536186218,17.8763332367,17.7465667725,18.154712677,17.8778686523,17.9021835327,17.5328426361,18.075466156,17.9183998108
17.7105617523,18.0018844604,17.7307243347,17.7330169678,17.7104797363,17.767791748,17.8779354095,17.9376564026,18.0220909119
